15.19,13.76,15.44,17.71,47.39,48.29,44.08,1005.94,1009.97,61.15,27.35,,2
15.2,13.73,15.44,17.68,47.52,48.64,44.09,1005.94,1009.94,61.15,27.56,,2
15.14,13.72,15.44,17.67,47.71,48.88,44.13,1005.94,1009.96,61.15,27.42,,2
15.15,13.69,15.44,17.67,47.91,48.68,44.2,1005.94,1010.02,61.15,26.96,,2
15.13,13.68,15.44,17.67,48.06,48.43,44.25,1005.92,1009.95,61.32,27.49,,2
15.11,13.7,15.44,17.67,48.06,48.23,44.31,1005.92,1009.95,61.32,27.49,,2
15.13,13.7,15.44,17.68,48.08,48.18,44.35,1005.92,1009.96,61.32,27.46,,2
15.1,13.7,15.44,17.68,48.06,48.05,44.39,1005.92,1009.99,61.32,27.16,,2
15.09,13.69,15.44,17.66,48.05,47.86,44.43,1005.94,1009.94,61.15,27.6,,2
15.09,13.7,15.44,17.67,48,47.68,44.44,1005.94,1009.94,61.15,27.61,,2
15.07,13.71,15.44,17.67,47.93,47.51,44.45,1005.94,1009.98,61.15,27.28,,2
15.09,13.7,15.44,17.69,47.86,47.32,44.44,1005.92,1009.94,61.32,27.62,,2
15.09,13.71,15.43,17.68,47.71,47.2,44.44,1005.94,1009.96,61.15,27.46,,2
15.06,13.72,15.43,17.65,47.64,47.07,44.42,1005.94,1009.99,61.15,27.2,,2
15.07,13.73,15.43,17.66,47.57,46.98,44.38,1005.92,1009.96,61.32,27.41,,2
15.06,13.73,15.42,17.69,47.44,46.88,44.37,1005.92,1009.97,61.32,27.32,,2
15.06,13.74,15.42,17.65,47.37,46.85,44.33,1005.94,1009.94,61.15,27.6,,2
15.03,13.74,15.42,17.62,47.35,46.98,44.29,1005.94,1009.89,61.15,28,,2
15.01,13.74,15.42,17.65,47.34,47.13,44.26,1005.94,1009.98,61.15,27.27,,2
15.03,13.75,15.41,17.64,47.39,47.13,44.23,1005.94,1010,61.15,27.11,,2
14.99,13.75,15.41,17.62,47.33,47.22,44.22,1005.92,1009.95,61.32,27.47,,2
14.99,13.75,15.41,17.62,47.39,47.15,44.21,1005.94,1009.92,61.15,27.78,,2
14.97,13.74,15.4,17.63,47.39,46.97,44.2,1005.94,1009.96,61.15,27.44,,2
14.97,13.76,15.4,17.62,47.41,46.81,44.19,1005.94,1009.95,61.15,27.48,,2
14.99,13.76,15.4,17.62,47.36,46.71,44.17,1005.94,1009.94,61.15,27.6,,2
14.97,13.76,15.4,17.61,47.33,46.65,44.16,1005.94,1010,61.15,27.12,,2
14.96,13.77,15.4,17.59,47.26,46.6,44.11,1005.94,1009.99,61.15,27.17,,2
14.91,13.81,15.38,17.55,47.19,46.55,43.94,1006.02,1009.96,60.48,27.44,,2
14.93,13.82,15.37,17.56,47.18,46.56,43.98,1006.02,1009.96,60.48,27.46,,2
14.91,13.84,15.37,17.54,47.18,46.49,43.93,1005.98,1010.01,60.82,27.05,,2
14.91,13.85,15.37,17.55,47.22,46.48,44,1005.96,1009.96,60.99,27.45,,2
14.91,13.85,15.36,17.53,47.22,46.39,44.13,1005.96,1009.92,60.99,27.73,,2
14.89,13.84,15.36,17.53,47.19,46.37,43.86,1005.96,1009.93,60.99,27.68,,2
14.89,13.86,15.36,17.53,47.21,46.35,44.06,1005.94,1009.9,61.15,27.97,,3
14.89,13.86,15.36,17.51,47.19,46.32,43.92,1005.94,1009.87,61.15,28.17,,3
14.89,13.85,15.36,17.51,47.2,46.27,43.89,1005.92,1009.86,61.32,28.25,,3
14.9,13.85,15.36,17.51,47.22,46.28,43.94,1005.92,1009.84,61.32,28.42,,3
14.91,13.84,15.35,17.51,47.19,46.31,43.9,1005.88,1009.89,61.1,28,,3
14.87,13.85,15.36,17.51,47.24,46.28,43.91,1005.88,1009.87,61.1,28.14,,3
14.87,13.85,15.36,17.51,47.21,46.35,43.97,1005.88,1009.89,61.1,28.04,,3
14.87,13.83,15.36,17.5,47.21,46.32,43.97,1005.88,1009.82,61.1,28.57,,3
14.86,13.85,15.36,17.48,47.22,46.32,43.91,1005.88,1009.85,61.1,28.3,,3
14.84,13.84,15.36,17.48,47.23,46.32,43.94,1005.88,1009.86,61.1,28.23,,3
14.86,13.83,15.36,17.5,47.27,46.35,43.91,1005.88,1009.84,61.1,28.43,,3
14.86,13.82,15.36,17.49,47.33,46.41,43.91,1005.88,1009.97,61.1,27.36,,3
14.86,13.82,15.36,17.49,47.34,46.49,43.9,1005.86,1009.91,61.26,27.86,,3
14.87,13.83,15.37,17.49,47.34,46.52,43.87,1005.86,1009.86,61.26,28.24,,3
14.86,13.81,15.37,17.49,47.38,46.57,43.93,1005.84,1009.85,61.43,28.38,,3
14.86,13.81,15.37,17.48,47.38,46.61,43.85,1005.84,1009.84,61.43,28.43,,3
14.87,13.81,15.37,17.49,47.41,46.62,43.91,1005.86,1009.91,61.26,27.88,,3
14.84,13.81,15.37,17.49,47.42,46.6,43.94,1005.84,1009.89,61.43,27.97,,3
14.82,13.82,15.37,17.47,47.4,46.6,43.86,1005.86,1009.89,61.26,28.02,,3
14.82,13.81,15.37,17.48,47.44,46.74,43.87,1005.86,1009.87,61.26,28.15,,3
14.82,13.8,15.36,17.45,47.54,46.91,43.92,1005.86,1009.8,61.26,28.72,,3
14.79,13.8,15.36,17.45,47.69,47,43.9,1005.86,1009.82,61.26,28.6,,3
14.8,13.81,15.35,17.45,47.75,47.09,43.86,1005.84,1009.85,61.43,28.31,,3
14.8,13.82,15.35,17.47,47.9,47.29,43.87,1005.84,1009.87,61.43,28.17,,3
14.83,13.82,15.34,17.44,48.04,47.37,43.92,1005.84,1009.84,61.43,28.42,,3
14.8,13.81,15.34,17.42,48.1,47.52,43.98,1005.84,1009.84,61.43,28.46,,3
14.82,13.82,15.34,17.42,48.2,47.82,44.06,1005.84,1009.83,61.43,28.48,,3
14.83,13.84,15.34,17.42,48.39,47.85,44.19,1005.84,1009.87,61.43,28.13,,3
14.8,13.81,15.33,17.41,48.43,47.67,44.19,1005.83,1009.9,61.52,27.91,,3
14.8,13.82,15.33,17.4,48.43,47.52,44.2,1005.84,1009.94,61.43,27.62,,3
14.8,13.82,15.32,17.4,48.45,47.57,44.31,1005.84,1009.86,61.43,28.22,,3
14.8,13.82,15.32,17.39,48.45,47.57,44.29,1005.86,1009.84,61.26,28.39,,3
14.82,13.82,15.32,17.39,48.48,47.56,44.27,1005.86,1009.9,61.26,27.89,,3
14.83,13.8,15.31,17.38,48.42,47.42,44.37,1005.84,1009.86,61.43,28.25,,3
14.83,13.8,15.32,17.37,48.32,47.24,44.43,1005.86,1009.88,61.26,28.09,,3
14.83,13.8,15.32,17.36,48.32,47.08,44.4,1005.88,1009.85,61.1,28.32,,3
14.84,13.8,15.32,17.35,48.26,47,44.39,1005.86,1009.95,61.26,27.5,,3
14.82,13.79,15.32,17.36,48.17,46.98,44.43,1005.88,1009.89,61.1,27.99,,3
14.83,13.79,15.32,17.37,48.13,46.99,44.49,1005.88,1009.91,61.1,27.88,,3
